spin_half,charge_1_3,has_charge,Strong,EM,Weak,logMass,stable_band,novelty,novelty_norm,propagation_fraction,measurability,score_v02,universal_potential_speed_mps
0,-1,1,1,1,1,6,0,1.0227015045197394,0.5801344684289336,0.0,0.5,0.4940739576359135,299792458
1,-3,1,0,1,0,-1,0,1.0227015045197394,0.5801344684289336,0.0,0.5,0.4940739576359135,299792458
0,0,0,0,1,0,2,0,1.0227015045197394,0.5801344684289336,0.0,0.5,0.4940739576359135,299792458
1,-3,1,0,1,0,-4,1,1.0227015045197394,0.5801344684289336,0.0,0.5,0.4940739576359135,299792458
0,0,0,1,0,1,1,0,1.0227015045197394,0.5801344684289336,0.0,0.5,0.4940739576359135,299792458
0,0,0,0,1,0,-6,0,1.0227015045197394,0.5801344684289336,0.0,0.5,0.4940739576359135,299792458
0,0,0,1,0,1,-6,1,1.0227015045197394,0.5801344684289336,0.0,0.5,0.4940739576359135,299792458
1,3,1,1,1,1,-3,0,0.4598382837101897,0.26084643183228556,0.0,1.0,0.493465537507757,299792458
1,-2,1,1,1,1,-6,1,0.45983828371018964,0.2608464318322855,0.0,1.0,0.493465537507757,299792458
1,3,1,1,1,1,-6,1,0.45983828371018964,0.2608464318322855,0.0,1.0,0.493465537507757,299792458
1,1,1,1,1,1,-6,1,0.45983828371018964,0.2608464318322855,0.0,1.0,0.493465537507757,299792458
1,-2,1,1,1,1,-5,0,0.4598382837101896,0.26084643183228545,0.0,1.0,0.493465537507757,299792458
0,-1,1,0,1,1,-2,0,0.7925389036711066,0.4495731487228031,0.0,0.7,0.49226523179754167,299792458
1,1,1,0,1,1,-4,0,0.7925389036711066,0.4495731487228031,0.0,0.7,0.49226523179754167,299792458
1,1,1,0,1,1,-7,1,0.7925389036711066,0.4495731487228031,0.0,0.7,0.49226523179754167,299792458
0,4,1,0,1,0,3,0,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
1,-4,1,0,1,0,1,0,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
1,-4,1,0,1,0,0,1,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
0,1,1,1,1,1,6,0,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
1,-4,1,0,1,0,4,0,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
1,-2,1,0,1,0,4,0,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
1,-2,1,0,1,0,1,0,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
1,-2,1,0,1,0,0,1,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
1,-4,1,0,1,0,-2,1,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
0,2,1,0,1,0,3,0,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
0,1,1,0,1,0,-8,1,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
1,-2,1,0,1,0,-2,1,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
0,4,1,0,1,0,5,0,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
0,2,1,0,1,0,5,0,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
0,-1,1,0,1,0,-8,1,1.0163069509720497,0.5765071139106948,0.0,0.5,0.4920789126508821,299792458
0,2,1,0,1,0,4,0,1.0137937550497034,0.5750814862236086,0.0,0.5,0.4912948174229847,299792458
1,-4,1,0,1,0,-1,1,1.0137937550497031,0.5750814862236083,0.0,0.5,0.4912948174229846,299792458
1,-2,1,0,1,0,3,0,1.0137937550497031,0.5750814862236083,0.0,0.5,0.4912948174229846,299792458
0,4,1,0,1,0,4,0,1.0137937550497031,0.5750814862236083,0.0,0.5,0.4912948174229846,299792458
1,-2,1,0,1,0,-1,1,1.0137937550497031,0.5750814862236083,0.0,0.5,0.4912948174229846,299792458
1,-2,1,0,1,0,2,0,1.0137937550497031,0.5750814862236083,0.0,0.5,0.4912948174229846,299792458
1,-4,1,0,1,0,2,0,1.0137937550497031,0.5750814862236083,0.0,0.5,0.4912948174229846,299792458
1,-4,1,0,1,0,3,0,1.0137937550497031,0.5750814862236083,0.0,0.5,0.4912948174229846,299792458
1,-1,1,0,1,1,-8,0,0.7882354932022309,0.44713200951086346,0.0,0.7,0.49092260523097486,299792458
0,5,1,0,1,1,-6,0,0.7882354932022307,0.4471320095108634,0.0,0.7,0.49092260523097486,299792458
0,1,1,0,1,1,-6,0,0.7882354932022309,0.44713200951086346,0.0,0.7,0.49092260523097486,299792458
1,-5,1,0,1,1,-8,0,0.7882354932022307,0.4471320095108634,0.0,0.7,0.49092260523097486,299792458
1,-3,1,0,1,0,0,0,1.0101525445522108,0.5730159845038347,0.0,0.5,0.4901587914771091,299792458
1,-3,1,0,1,0,5,0,1.0101525445522108,0.5730159845038347,0.0,0.5,0.4901587914771091,299792458
0,0,0,0,1,0,3,0,1.0101525445522108,0.5730159845038347,0.0,0.5,0.4901587914771091,299792458
1,-3,1,0,1,0,1,1,1.0101525445522108,0.5730159845038347,0.0,0.5,0.4901587914771091,299792458
0,0,0,1,0,1,-7,1,1.0101525445522108,0.5730159845038347,0.0,0.5,0.4901587914771091,299792458
0,0,0,0,1,0,-7,0,1.0101525445522108,0.5730159845038347,0.0,0.5,0.4901587914771091,299792458
0,0,0,1,0,1,2,0,1.0101525445522108,0.5730159845038347,0.0,0.5,0.4901587914771091,299792458
1,-3,1,0,1,0,-3,1,1.0101525445522108,0.5730159845038347,0.0,0.5,0.4901587914771091,299792458
0,3,1,1,1,1,6,0,1.0101525445522108,0.5730159845038347,0.0,0.5,0.4901587914771091,299792458
0,3,1,0,1,0,2,0,1.0101525445522108,0.5730159845038347,0.0,0.5,0.4901587914771091,299792458
0,3,1,0,1,1,-7,0,0.7857142857142857,0.4457018372080419,0.0,0.7,0.490136010464423,299792458
0,0,0,1,0,1,3,0,1.0025477748298715,0.5687021265297375,0.0,0.5,0.4877861695913556,299792458
0,0,0,1,0,1,5,0,1.0025477748298715,0.5687021265297375,0.0,0.5,0.4877861695913556,299792458
1,-3,1,0,1,0,1,0,1.0025477748298715,0.5687021265297375,0.0,0.5,0.4877861695913556,299792458
1,-3,1,0,1,0,-2,1,1.0025477748298715,0.5687021265297375,0.0,0.5,0.4877861695913556,299792458
0,3,1,0,1,0,3,0,1.0025477748298715,0.5687021265297375,0.0,0.5,0.4877861695913556,299792458
1,-3,1,0,1,0,4,0,1.0025477748298715,0.5687021265297375,0.0,0.5,0.4877861695913556,299792458
1,-3,1,0,1,0,0,1,1.0025477748298715,0.5687021265297375,0.0,0.5,0.4877861695913556,299792458
0,0,0,1,0,1,-8,1,1.0025477748298715,0.5687021265297375,0.0,0.5,0.4877861695913556,299792458
0,2,1,1,1,1,6,0,1.0025477748298715,0.5687021265297375,0.0,0.5,0.4877861695913556,299792458
0,3,1,0,1,0,5,0,1.0025477748298715,0.5687021265297375,0.0,0.5,0.4877861695913556,299792458
0,0,0,0,1,0,-8,0,1.0025477748298715,0.5687021265297375,0.0,0.5,0.4877861695913556,299792458
0,0,0,0,1,0,4,0,1.0025477748298715,0.5687021265297375,0.0,0.5,0.4877861695913556,299792458
0,0,0,0,1,0,5,0,1.0,0.567256883719326,0.0,0.5,0.48699128604562936,299792458
0,0,0,0,1,0,5,1,0.9999999999999999,0.567256883719326,0.0,0.5,0.48699128604562936,299792458
0,3,1,0,1,0,4,0,1.0,0.567256883719326,0.0,0.5,0.48699128604562936,299792458
1,-3,1,0,1,0,3,0,1.0,0.567256883719326,0.0,0.5,0.48699128604562936,299792458
1,-3,1,0,1,0,2,0,1.0,0.567256883719326,0.0,0.5,0.48699128604562936,299792458
1,-3,1,0,1,0,-1,1,1.0,0.567256883719326,0.0,0.5,0.48699128604562936,299792458
0,0,0,1,0,1,4,0,1.0,0.567256883719326,0.0,0.5,0.48699128604562936,299792458
1,-3,1,1,1,1,-3,0,0.4390259265377566,0.24904047895979756,0.0,1.0,0.4869722634278887,299792458
1,-3,1,1,1,1,-4,1,0.4390259265377566,0.24904047895979756,0.0,1.0,0.4869722634278887,299792458
1,4,1,1,1,1,-4,1,0.43902592653775646,0.2490404789597975,0.0,1.0,0.4869722634278886,299792458
1,4,1,1,1,1,-1,0,0.43902592653775646,0.2490404789597975,0.0,1.0,0.4869722634278886,299792458
1,1,1,1,1,1,-3,0,0.43902592653775646,0.2490404789597975,0.0,1.0,0.4869722634278886,299792458
0,0,0,0,0,1,-9,1,1.0101525445522108,0.5730159845038347,1.0,0.2,0.48515879147710916,299792458
1,0,0,0,0,1,-9,0,1.0101525445522108,0.5730159845038347,1.0,0.2,0.48515879147710916,299792458
1,-1,1,1,1,1,-6,1,0.42857142857142855,0.24311009302256828,0.0,1.0,0.48371055116241257,299792458
1,2,1,1,1,1,-3,0,0.4285714285714286,0.24311009302256834,0.0,1.0,0.48371055116241257,299792458
1,2,1,1,1,1,-6,1,0.42857142857142855,0.24311009302256828,0.0,1.0,0.48371055116241257,299792458
1,-1,1,1,1,1,-5,0,0.4285714285714285,0.24311009302256825,0.0,1.0,0.4837105511624125,299792458
0,6,1,0,1,1,-4,0,0.7592961294810463,0.4307159562295642,0.0,0.7,0.4818937759262603,299792458
1,-6,1,0,1,1,-6,0,0.7592961294810463,0.4307159562295642,0.0,0.7,0.4818937759262603,299792458
1,1,1,0,1,1,-6,1,0.7563038178223138,0.4290185468429146,0.0,0.7,0.480960200763603,299792458
0,-1,1,0,1,1,-1,0,0.7563038178223138,0.4290185468429146,0.0,0.7,0.480960200763603,299792458
1,1,1,0,1,1,-3,0,0.7563038178223138,0.4290185468429146,0.0,0.7,0.480960200763603,299792458
0,-6,1,0,1,1,6,0,1.138384103607802,0.6457562190881802,0.0,0.35,0.4776659204984991,299792458
1,6,1,0,1,1,6,0,1.1271238455756787,0.6393687602070024,0.0,0.35,0.47415281811385135,299792458
1,-4,1,0,1,1,-8,0,0.7334724667023506,0.4160673057555025,0.0,0.7,0.47383701816552637,299792458
0,2,1,0,1,1,-6,0,0.7334724667023506,0.4160673057555025,0.0,0.7,0.47383701816552637,299792458
1,-2,1,0,1,1,-8,0,0.7334724667023506,0.4160673057555025,0.0,0.7,0.47383701816552637,299792458
0,4,1,0,1,1,-6,0,0.7334724667023504,0.41606730575550244,0.0,0.7,0.4738370181655263,299792458
1,-3,1,1,1,1,-3,1,0.39626945183555334,0.22478657436140156,0.0,1.0,0.4736326158987708,299792458
1,-3,1,1,1,1,-2,0,0.3962694518355533,0.22478657436140154,0.0,1.0,0.4736326158987708,299792458
1,4,1,1,1,1,0,0,0.39626945183555323,0.22478657436140148,0.0,1.0,0.4736326158987708,299792458
1,4,1,1,1,1,3,1,0.39626945183555323,0.22478657436140148,0.0,1.0,0.4736326158987708,299792458
1,4,1,1,1,1,-3,1,0.39626945183555323,0.22478657436140148,0.0,1.0,0.4736326158987708,299792458
1,-3,1,1,1,1,3,1,0.39626945183555334,0.22478657436140156,0.0,1.0,0.4736326158987708,299792458
1,3,1,1,1,1,-2,0,0.3941177466011155,0.22356600475543179,0.0,1.0,0.47296130261548747,299792458
1,3,1,1,1,1,-5,1,0.3941177466011154,0.22356600475543173,0.0,1.0,0.4729613026154874,299792458
1,1,1,1,1,1,-2,0,0.3941177466011154,0.22356600475543173,0.0,1.0,0.4729613026154874,299792458
1,1,1,1,1,1,-5,1,0.39411774660111537,0.2235660047554317,0.0,1.0,0.4729613026154874,299792458
1,-2,1,1,1,1,-4,0,0.3941177466011154,0.22356600475543173,0.0,1.0,0.4729613026154874,299792458
1,-2,1,1,1,1,-5,1,0.3941177466011154,0.22356600475543173,0.0,1.0,0.4729613026154874,299792458
1,1,1,0,1,1,3,1,0.7253117243679912,0.4114380684900774,0.0,0.7,0.47129093766954255,299792458
0,-1,1,0,1,1,0,0,0.7253117243679912,0.4114380684900774,0.0,0.7,0.47129093766954255,299792458
1,1,1,0,1,1,-2,0,0.7253117243679912,0.4114380684900774,0.0,0.7,0.47129093766954255,299792458
1,1,1,0,1,1,-5,1,0.7253117243679912,0.4114380684900774,0.0,0.7,0.47129093766954255,299792458
0,5,1,0,1,1,-5,0,0.7241383964640737,0.4107724901597203,0.0,0.7,0.47092486958784613,299792458
1,-1,1,0,1,1,-7,0,0.7241383964640737,0.4107724901597203,0.0,0.7,0.47092486958784613,299792458
1,-5,1,0,1,1,-7,0,0.7241383964640737,0.4107724901597203,0.0,0.7,0.47092486958784613,299792458
0,1,1,0,1,1,-5,0,0.7241383964640737,0.4107724901597203,0.0,0.7,0.47092486958784613,299792458
1,1,1,0,1,0,6,0,1.2208041660280256,0.6925095668526285,0.0,0.25,0.46838026176894576,299792458
0,3,1,0,1,1,-6,0,0.7142857142857142,0.40518348837094714,0.0,0.7,0.46785091860402095,299792458
1,-3,1,0,1,1,-8,0,0.7142857142857142,0.40518348837094714,0.0,0.7,0.46785091860402095,299792458
1,-6,1,0,1,1,-5,0,0.7071067811865475,0.4011111891526843,0.0,0.7,0.46561115403397635,299792458
1,-6,1,0,1,1,-8,1,0.7071067811865476,0.40111118915268434,0.0,0.7,0.46561115403397635,299792458
0,6,1,0,1,1,-3,0,0.7071067811865476,0.40111118915268434,0.0,0.7,0.46561115403397635,299792458
0,-1,1,0,1,0,6,0,1.2103109549656033,0.6865572206451497,0.0,0.25,0.4651064713548323,299792458
0,0,0,0,1,0,4,1,0.9285714285714285,0.5267385348822313,0.0,0.5,0.46470619418522724,299792458
1,1,1,0,1,1,-4,1,0.700259103326321,0.39722679674897843,0.0,0.7,0.46347473821193813,299792458
1,1,1,0,1,1,2,1,0.700259103326321,0.39722679674897843,0.0,0.7,0.46347473821193813,299792458
0,-1,1,0,1,1,1,0,0.700259103326321,0.39722679674897843,0.0,0.7,0.46347473821193813,299792458
1,1,1,0,1,1,-1,0,0.700259103326321,0.39722679674897843,0.0,0.7,0.46347473821193813,299792458
1,-3,1,1,1,1,2,1,0.36265586218399565,0.20571903424503876,0.0,1.0,0.4631454688347713,299792458
1,-3,1,1,1,1,5,0,0.36265586218399565,0.20571903424503876,0.0,1.0,0.4631454688347713,299792458
1,-3,1,1,1,1,-1,0,0.36265586218399565,0.20571903424503876,0.0,1.0,0.4631454688347713,299792458
1,-3,1,1,1,1,-2,1,0.36265586218399565,0.20571903424503876,0.0,1.0,0.4631454688347713,299792458
1,4,1,1,1,1,2,1,0.36265586218399554,0.20571903424503868,0.0,1.0,0.46314546883477126,299792458
1,4,1,1,1,1,1,0,0.3626558621839956,0.2057190342450387,0.0,1.0,0.46314546883477126,299792458
1,4,1,1,1,1,-2,1,0.3626558621839956,0.2057190342450387,0.0,1.0,0.46314546883477126,299792458
1,-1,1,1,1,1,-5,1,0.3571428571428571,0.20259174418547357,0.0,1.0,0.46142545930201045,299792458
1,-1,1,1,1,1,-4,0,0.3571428571428571,0.20259174418547357,0.0,1.0,0.46142545930201045,299792458
1,2,1,1,1,1,-5,1,0.3571428571428571,0.20259174418547357,0.0,1.0,0.46142545930201045,299792458
1,2,1,1,1,1,-2,0,0.35714285714285715,0.2025917441854736,0.0,1.0,0.46142545930201045,299792458
0,0,0,0,0,1,-9,0,0.9285714285714285,0.5267385348822313,1.0,0.2,0.4597061941852273,299792458
0,-5,1,0,1,1,6,0,1.0756530474358588,0.6101715956516617,0.0,0.35,0.4580943776084139,299792458
1,1,1,0,1,1,-3,1,0.6818010030131597,0.3867563122859558,0.0,0.7,0.4577159717572757,299792458
0,-1,1,0,1,1,2,0,0.6818010030131597,0.3867563122859558,0.0,0.7,0.4577159717572757,299792458
1,1,1,0,1,1,0,0,0.6818010030131596,0.38675631228595575,0.0,0.7,0.45771597175727563,299792458
1,1,1,0,1,1,1,1,0.6818010030131596,0.38675631228595575,0.0,0.7,0.45771597175727563,299792458
1,1,1,0,1,1,5,0,0.6818010030131596,0.38675631228595575,0.0,0.7,0.45771597175727563,299792458
1,-3,1,1,1,1,4,0,0.34090050150657986,0.1933781561429779,0.0,1.0,0.45635798587863785,299792458
1,-3,1,1,1,1,2,0,0.34090050150657986,0.1933781561429779,0.0,1.0,0.45635798587863785,299792458
1,-3,1,1,1,1,0,0,0.34090050150657986,0.1933781561429779,0.0,1.0,0.45635798587863785,299792458
1,-3,1,1,1,1,-1,1,0.34090050150657986,0.1933781561429779,0.0,1.0,0.45635798587863785,299792458
1,4,1,1,1,1,2,0,0.3409005015065798,0.19337815614297788,0.0,1.0,0.45635798587863785,299792458
1,-3,1,1,1,1,1,1,0.34090050150657986,0.1933781561429779,0.0,1.0,0.45635798587863785,299792458
1,4,1,1,1,1,1,1,0.34090050150657975,0.19337815614297785,0.0,1.0,0.4563579858786378,299792458
1,4,1,1,1,1,-1,1,0.34090050150657975,0.19337815614297785,0.0,1.0,0.4563579858786378,299792458
1,4,1,1,1,1,4,0,0.34090050150657975,0.19337815614297785,0.0,1.0,0.4563579858786378,299792458
1,5,1,0,1,1,6,0,1.063728947794699,0.6034075680480586,0.0,0.35,0.45437416242643225,299792458
0,-1,1,0,1,1,5,0,0.6704822781108916,0.38033568767021886,0.0,0.7,0.4541846282186204,299792458
0,-1,1,0,1,1,3,0,0.6704822781108916,0.38033568767021886,0.0,0.7,0.4541846282186204,299792458
1,1,1,0,1,1,-2,1,0.6704822781108916,0.38033568767021886,0.0,0.7,0.4541846282186204,299792458
1,1,1,0,1,1,4,0,0.6704822781108916,0.38033568767021886,0.0,0.7,0.4541846282186204,299792458
1,1,1,0,1,1,0,1,0.6704822781108916,0.38033568767021886,0.0,0.7,0.4541846282186204,299792458
1,1,1,0,1,1,1,0,0.6704822781108916,0.38033568767021886,0.0,0.7,0.4541846282186204,299792458
1,-3,1,1,1,1,0,1,0.33333333333333337,0.18908562790644204,0.0,1.0,0.4539970953485431,299792458
1,-3,1,1,1,1,3,0,0.33333333333333337,0.18908562790644204,0.0,1.0,0.4539970953485431,299792458
1,-3,1,1,1,1,1,0,0.33333333333333337,0.18908562790644204,0.0,1.0,0.4539970953485431,299792458
1,4,1,1,1,1,0,1,0.33333333333333326,0.18908562790644198,0.0,1.0,0.45399709534854304,299792458
1,4,1,1,1,1,5,0,0.33333333333333326,0.18908562790644198,0.0,1.0,0.45399709534854304,299792458
1,4,1,1,1,1,3,0,0.33333333333333326,0.18908562790644198,0.0,1.0,0.45399709534854304,299792458
0,0,0,1,0,0,-2,0,1.118033988749895,0.6342124763505534,0.0,0.3,0.4538168619928044,299792458
1,1,1,1,1,1,-1,0,0.33077247593928105,0.18763296392144233,0.0,1.0,0.4531981301567933,299792458
1,-2,1,1,1,1,-3,0,0.33077247593928105,0.18763296392144233,0.0,1.0,0.4531981301567933,299792458
1,-2,1,1,1,1,-4,1,0.33077247593928105,0.18763296392144233,0.0,1.0,0.4531981301567933,299792458
1,3,1,1,1,1,-1,0,0.3307724759392811,0.18763296392144235,0.0,1.0,0.4531981301567933,299792458
1,1,1,1,1,1,-4,1,0.33077247593928105,0.18763296392144233,0.0,1.0,0.4531981301567933,299792458
1,3,1,1,1,1,-4,1,0.3307724759392811,0.18763296392144235,0.0,1.0,0.4531981301567933,299792458
1,1,1,0,1,1,2,0,0.6666666666666666,0.378171255812884,0.0,0.7,0.4529941906970862,299792458
1,1,1,0,1,1,-1,1,0.6666666666666666,0.378171255812884,0.0,0.7,0.4529941906970862,299792458
1,1,1,0,1,1,3,0,0.6666666666666666,0.378171255812884,0.0,0.7,0.4529941906970862,299792458
0,-1,1,0,1,1,4,0,0.6666666666666666,0.378171255812884,0.0,0.7,0.4529941906970862,299792458
1,-2,1,0,1,1,-7,0,0.6641107467133976,0.3767213926251566,0.0,0.7,0.45219676594383607,299792458
0,4,1,0,1,1,-5,0,0.6641107467133976,0.3767213926251566,0.0,0.7,0.45219676594383607,299792458
0,2,1,0,1,1,-5,0,0.6641107467133976,0.3767213926251566,0.0,0.7,0.45219676594383607,299792458
1,-4,1,0,1,1,-7,0,0.6641107467133976,0.3767213926251566,0.0,0.7,0.45219676594383607,299792458
1,-5,1,0,1,1,-6,0,0.6615449518785621,0.37526592784288465,0.0,0.7,0.45139626031358654,299792458
1,-1,1,0,1,1,-6,0,0.6615449518785621,0.37526592784288465,0.0,0.7,0.45139626031358654,299792458
0,5,1,0,1,1,-4,0,0.6615449518785621,0.37526592784288465,0.0,0.7,0.45139626031358654,299792458
0,1,1,0,1,1,-4,0,0.6615449518785621,0.37526592784288465,0.0,0.7,0.45139626031358654,299792458
1,-6,1,0,1,1,-7,1,0.6585388898066349,0.37356071843969635,0.0,0.7,0.45045839514183295,299792458
1,-6,1,0,1,1,-4,0,0.6585388898066348,0.3735607184396963,0.0,0.7,0.45045839514183295,299792458
0,6,1,0,1,1,-2,0,0.6585388898066348,0.3735607184396963,0.0,0.7,0.45045839514183295,299792458
0,-4,1,0,1,1,6,0,1.0361931022375688,0.5877876701067443,0.0,0.35,0.4457832185587094,299792458
1,-3,1,0,1,1,-7,0,0.6428571428571428,0.36466513953385243,0.0,0.7,0.44556582674361883,299792458
0,3,1,0,1,1,-5,0,0.6428571428571428,0.36466513953385243,0.0,0.7,0.44556582674361883,299792458
0,0,0,1,0,0,-1,0,1.0879675865519869,0.6171571027351163,0.0,0.3,0.44443640650431393,299792458
0,0,0,1,0,0,-3,0,1.0879675865519869,0.6171571027351163,0.0,0.3,0.44443640650431393,299792458
1,-6,1,1,1,1,6,0,0.8604433809329834,0.4880924308849652,0.0,0.5,0.4434508369867309,299792458
1,-6,1,0,1,0,6,0,1.138384103607802,0.6457562190881802,0.0,0.25,0.44266592049849907,299792458
0,0,0,0,1,0,3,1,0.8571428571428571,0.48622018604513656,0.0,0.5,0.4424211023248251,299792458
1,4,1,0,1,1,6,0,1.0238095238095237,0.5807629999983576,0.0,0.35,0.44191964999909666,299792458
0,6,1,0,1,0,6,0,1.1271238455756787,0.6393687602070024,0.0,0.25,0.4391528181138513,299792458
1,2,1,1,1,1,-4,1,0.2857142857142857,0.16207339534837886,0.0,1.0,0.43914036744160834,299792458
1,-1,1,1,1,1,-3,0,0.2857142857142857,0.16207339534837886,0.0,1.0,0.43914036744160834,299792458
1,2,1,1,1,1,-1,0,0.2857142857142857,0.16207339534837886,0.0,1.0,0.43914036744160834,299792458
1,-1,1,1,1,1,-4,1,0.2857142857142857,0.16207339534837886,0.0,1.0,0.43914036744160834,299792458
1,3,1,0,1,1,6,0,1.0101525445522108,0.5730159845038347,0.0,0.35,0.4376587914771091,299792458
0,-3,1,0,1,1,6,0,1.0101525445522108,0.5730159845038347,0.0,0.35,0.4376587914771091,299792458
1,-6,1,0,1,1,-3,0,0.614451804788759,0.3485520159801871,0.0,0.7,0.43670360878910286,299792458
1,-6,1,0,1,1,-6,1,0.614451804788759,0.3485520159801871,0.0,0.7,0.43670360878910286,299792458
0,6,1,0,1,1,-1,0,0.614451804788759,0.3485520159801871,0.0,0.7,0.43670360878910286,299792458
0,0,0,1,0,0,0,0,1.0618620533798933,0.6023485593400829,0.0,0.3,0.4362917076370456,299792458
0,0,0,1,0,0,-4,0,1.0618620533798933,0.6023485593400829,0.0,0.3,0.4362917076370456,299792458
1,-2,1,1,1,1,-3,1,0.2714703393093186,0.15399341869883212,0.0,1.0,0.43469638028435764,299792458
1,1,1,1,1,1,-3,1,0.2714703393093186,0.15399341869883212,0.0,1.0,0.43469638028435764,299792458
1,1,1,1,1,1,0,0,0.2714703393093186,0.15399341869883212,0.0,1.0,0.43469638028435764,299792458
1,-2,1,1,1,1,-2,0,0.2714703393093185,0.15399341869883207,0.0,1.0,0.43469638028435764,299792458
1,3,1,1,1,1,-3,1,0.27147033930931863,0.15399341869883215,0.0,1.0,0.43469638028435764,299792458
1,-2,1,1,1,1,3,1,0.2714703393093186,0.15399341869883212,0.0,1.0,0.43469638028435764,299792458
1,1,1,1,1,1,3,1,0.2714703393093186,0.15399341869883212,0.0,1.0,0.43469638028435764,299792458
1,3,1,1,1,1,0,0,0.27147033930931863,0.15399341869883215,0.0,1.0,0.43469638028435764,299792458
1,3,1,1,1,1,3,1,0.27147033930931863,0.15399341869883215,0.0,1.0,0.43469638028435764,299792458
1,-1,1,0,1,1,-5,0,0.6009252125773314,0.3408789634349906,0.0,0.7,0.4324834298892448,299792458
1,-5,1,0,1,1,-8,1,0.6009252125773314,0.3408789634349906,0.0,0.7,0.4324834298892448,299792458
1,-1,1,0,1,1,-8,1,0.6009252125773316,0.34087896343499063,0.0,0.7,0.4324834298892448,299792458
1,-5,1,0,1,1,-5,0,0.6009252125773314,0.3408789634349906,0.0,0.7,0.4324834298892448,299792458
0,5,1,0,1,1,-3,0,0.6009252125773314,0.3408789634349906,0.0,0.7,0.4324834298892448,299792458
0,1,1,0,1,1,-3,0,0.6009252125773316,0.34087896343499063,0.0,0.7,0.4324834298892448,299792458
1,-2,1,0,1,1,-6,0,0.5952380952380952,0.3376529069757893,0.0,0.7,0.43070909883668407,299792458
0,4,1,0,1,1,-4,0,0.5952380952380952,0.3376529069757893,0.0,0.7,0.43070909883668407,299792458
0,2,1,0,1,1,-4,0,0.5952380952380952,0.3376529069757893,0.0,0.7,0.43070909883668407,299792458
1,-4,1,0,1,1,-6,0,0.5952380952380952,0.3376529069757893,0.0,0.7,0.43070909883668407,299792458
0,0,0,1,0,0,1,0,1.0400156984686455,0.5899560641325021,0.0,0.3,0.4294758352728762,299792458
0,0,0,1,0,0,-5,0,1.0400156984686455,0.5899560641325021,0.0,0.3,0.4294758352728762,299792458
1,0,0,0,0,0,6,1,1.3646409410387714,0.774101967609462,0.0,0.0,0.42575608218520417,299792458
1,0,0,0,0,0,-8,0,1.3646409410387714,0.774101967609462,0.0,0.0,0.42575608218520417,299792458
1,-6,1,0,1,1,-5,1,0.5758755534498964,0.3266693718601304,0.0,0.7,0.4246681545230717,299792458
0,6,1,0,1,1,0,0,0.5758755534498964,0.3266693718601304,0.0,0.7,0.4246681545230717,299792458
1,-6,1,0,1,1,-2,0,0.5758755534498964,0.3266693718601304,0.0,0.7,0.4246681545230717,299792458
1,-6,1,0,1,1,3,1,0.5758755534498964,0.3266693718601304,0.0,0.7,0.4246681545230717,299792458
0,0,0,1,0,0,2,0,1.0227015045197394,0.5801344684289336,0.0,0.3,0.4240739576359135,299792458
0,0,0,1,0,0,-6,0,1.0227015045197394,0.5801344684289336,0.0,0.3,0.4240739576359135,299792458
0,3,1,0,1,1,-4,0,0.5714285714285714,0.3241467906967577,0.0,0.7,0.4232807348832167,299792458
1,-3,1,0,1,1,-6,0,0.5714285714285714,0.3241467906967577,0.0,0.7,0.4232807348832167,299792458
1,-5,1,0,1,0,6,0,1.0756530474358588,0.6101715956516617,0.0,0.25,0.42309437760841395,299792458
1,-1,1,0,1,0,6,0,1.0756530474358588,0.6101715956516617,0.0,0.25,0.42309437760841395,299792458
0,0,0,0,1,0,6,1,1.0714285714285714,0.6077752325564207,0.0,0.25,0.4217763779060314,299792458
0,0,0,1,0,0,-7,0,1.0101525445522108,0.5730159845038347,0.0,0.3,0.4201587914771091,299792458
0,0,0,1,0,0,3,0,1.0101525445522108,0.5730159845038347,0.0,0.3,0.4201587914771091,299792458
0,0,0,0,1,0,2,1,0.7857142857142856,0.4457018372080418,0.0,0.5,0.420136010464423,299792458
0,1,1,0,1,0,6,0,1.063728947794699,0.6034075680480586,0.0,0.25,0.4193741624264322,299792458
0,5,1,0,1,0,6,0,1.063728947794699,0.6034075680480586,0.0,0.25,0.4193741624264322,299792458
1,3,1,1,1,1,1,0,0.21951296326887834,0.1245202394798988,0.0,1.0,0.41848613171394433,299792458
